STATIONS_ID,MESS_DATUM,QUALITAETS_NIVEAU,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
433,1973-04-10,5,6.7,73.00,6.1,4.2,997.40,-999,2.0,3.0,7.5,-999,1,.0,1.000,0
433,1973-04-11,5,6.7,67.00,5.6,4.4,992.60,-999,-1.4,1.1,7.2,-999,8,4.2,3.800,0
433,1973-04-12,5,5.3,79.00,5.7,2.4,1001.40,-999,-1.3,.3,5.9,-999,8,1.1,5.900,0
433,1973-04-13,5,1.7,62.00,4.8,3.9,1013.40,-999,-9.8,-2.1,7.9,-999,8,.0,9.200,0
433,1973-04-14,5,4.3,57.00,5.0,6.1,1019.40,-999,-9.6,-2.0,10.7,-999,1,.0,10.500,0
433,1973-04-15,5,8.0,69.00,6.6,6.4,1016.50,-999,-.4,1.8,8.8,-999,1,.0,.600,0
433,1973-04-16,5,7.3,71.00,7.5,8.0,1017.50,-999,4.4,5.0,10.7,-999,1,.8,.500,0
433,1973-04-17,5,5.3,77.00,7.0,5.4,1009.10,-999,4.0,3.1,9.2,-999,8,2.7,5.300,0
433,1973-04-18,5,7.3,74.00,6.8,5.6,1002.10,-999,1.2,2.7,9.1,-999,8,7.8,5.400,0
433,1973-04-19,5,7.3,88.00,7.1,3.8,997.80,-999,-.1,.3,7.2,-999,1,2.8,1.600,1
433,1973-04-20,5,6.0,69.00,5.9,5.4,1001.70,-999,-4.2,.2,8.6,-999,0,.0,3.500,0
433,1973-04-21,5,7.3,76.00,7.1,5.7,1002.40,-999,-.6,2.6,9.3,-999,1,5.8,.600,0
433,1973-04-22,5,7.7,90.00,8.8,6.6,1004.80,-999,3.0,3.3,9.1,-999,1,2.9,.400,0
433,1973-04-23,5,2.3,77.00,7.9,7.8,1010.40,-999,-3.1,2.4,13.1,-999,0,.0,7.600,0
433,1973-04-24,5,5.0,76.00,7.8,7.0,1009.40,-999,1.6,4.7,11.7,-999,0,.0,4.100,0
433,1973-04-25,5,5.0,60.00,5.7,6.5,1010.90,-999,-2.5,.3,9.4,-999,0,.0,6.600,0
433,1973-04-26,5,5.0,66.00,7.0,7.7,1010.70,-999,1.6,4.5,11.0,-999,1,.2,4.900,0
433,1973-04-27,5,3.7,53.00,6.7,11.6,1006.60,-999,-4.7,2.7,17.4,-999,1,.0,9.100,0
433,1973-04-28,5,5.7,69.00,9.5,11.9,998.80,-999,-1.5,5.4,18.6,-999,1,.7,4.500,0
433,1973-04-29,5,7.3,77.00,11.5,12.9,997.00,-999,7.6,9.3,16.8,-999,1,14.0,2.200,0
433,1973-04-30,5,3.0,62.00,8.1,11.7,1010.50,-999,5.9,6.9,15.2,-999,0,.0,7.000,0
433,1973-05-01,5,7.0,54.00,11.4,18.8,1003.00,-999,9.3,10.9,25.3,-999,1,.4,6.200,0
433,1973-05-02,5,7.7,86.00,9.8,8.9,1009.30,-999,6.3,6.6,19.4,-999,1,2.3,.000,0
433,1973-05-03,5,5.7,83.00,10.5,10.8,1006.90,-999,6.0,6.4,13.2,-999,1,.0,.200,0
433,1973-05-04,5,2.0,82.00,12.8,13.9,1008.60,-999,.0,6.1,20.3,-999,1,5.2,7.000,0
433,1973-05-05,5,5.3,64.00,14.8,20.8,1006.40,-999,5.3,10.0,26.2,-999,1,5.3,6.400,0
433,1973-05-06,5,6.0,76.00,11.5,13.2,1010.80,-999,9.7,10.8,22.4,-999,1,.1,2.300,0
433,1973-05-07,5,6.3,70.00,10.4,12.9,1007.70,-999,3.0,8.0,18.6,-999,1,.1,4.500,0
433,1973-05-08,5,7.3,74.00,9.4,10.2,1009.30,-999,8.0,8.4,13.1,-999,1,2.1,.000,0
433,1973-05-09,5,5.0,73.00,9.0,10.2,1013.90,-999,3.9,6.2,13.5,-999,1,1.3,5.400,0
433,1973-05-10,5,7.3,76.00,10.4,11.8,1008.40,-999,1.1,5.3,14.7,-999,1,.1,.200,0
433,1973-05-11,5,2.7,63.00,7.9,10.0,1012.40,-999,4.6,7.5,15.0,-999,1,.0,11.600,0
433,1973-05-12,5,5.3,61.00,7.4,10.1,1018.50,-999,.9,3.7,14.1,-999,1,.2,12.000,0
433,1973-05-13,5,6.7,52.00,8.4,14.4,1013.50,-999,7.4,8.7,18.3,-999,0,.0,4.200,0
433,1973-05-14,5,7.0,76.00,9.8,10.4,1012.40,-999,6.2,9.3,14.9,-999,1,5.6,3.000,0
433,1973-05-15,5,2.7,71.00,7.6,7.9,1016.70,-999,4.7,5.7,12.1,-999,1,.4,10.800,0
433,1973-05-16,5,2.3,59.00,7.0,9.6,1018.90,-999,1.3,4.1,14.5,-999,1,1.8,12.000,0
433,1973-05-17,5,2.0,43.00,5.9,11.6,1016.60,-999,-3.6,3.9,15.2,-999,0,.0,11.400,0
433,1973-05-18,5,3.7,42.00,6.0,12.3,1011.60,-999,-2.5,5.3,17.1,-999,0,.0,13.700,0
433,1973-05-19,5,4.0,49.00,8.4,16.2,1003.50,-999,3.8,6.4,21.4,-999,0,.0,12.800,0
433,1973-05-20,5,7.3,67.00,13.2,17.1,998.60,-999,9.6,12.1,21.7,-999,1,.0,3.500,0
433,1973-05-21,5,3.7,61.00,13.3,19.0,1001.70,-999,9.7,12.7,24.6,-999,1,4.3,9.800,0
433,1973-05-22,5,5.0,83.00,15.4,16.5,1007.80,-999,13.4,14.4,20.5,-999,1,7.5,4.800,0
433,1973-05-23,5,5.0,78.00,14.2,15.8,1010.40,-999,6.0,12.1,19.1,-999,1,6.9,3.100,0
433,1973-05-24,5,7.7,88.00,12.7,12.4,1013.50,-999,4.5,10.9,16.3,-999,1,7.6,1.900,0
433,1973-05-25,5,7.7,84.00,12.4,12.8,1017.60,-999,10.0,10.9,14.3,-999,1,.0,.100,0
433,1973-05-26,5,5.0,72.00,10.6,11.9,1021.90,-999,9.3,10.4,16.6,-999,1,.5,2.700,0
433,1973-05-27,5,.7,54.00,8.4,13.2,1021.90,-999,-1.6,5.1,19.0,-999,0,.0,15.300,0
433,1973-05-28,5,.7,54.00,9.6,15.7,1017.20,-999,-.5,6.1,21.1,-999,0,.0,15.500,0
433,1973-05-29,5,1.0,47.00,9.9,18.6,1010.40,-999,2.2,9.7,25.7,-999,0,.0,15.400,0
433,1973-05-30,5,4.7,46.00,10.2,19.0,1006.00,-999,5.4,11.1,24.1,-999,1,9.5,11.700,0
433,1973-05-31,5,6.7,72.00,14.8,18.2,1004.90,-999,9.9,13.6,22.5,-999,1,.0,2.200,0
433,1973-06-01,5,5.0,76.00,17.0,19.2,1004.30,-999,11.3,14.4,26.0,-999,1,15.5,4.300,0
433,1973-06-02,5,6.0,83.00,16.7,17.6,1006.40,-999,12.6,15.3,20.7,-999,1,3.8,2.300,0
433,1973-06-03,5,4.3,55.00,9.3,15.4,1015.10,-999,9.0,10.1,19.1,-999,0,.0,10.500,0
433,1973-06-04,5,4.3,49.00,10.5,18.8,1018.20,-999,8.7,10.3,22.6,-999,1,.0,11.500,0
433,1973-06-05,5,5.7,70.00,11.8,14.2,1022.00,-999,8.3,12.8,19.0,-999,1,.3,4.900,0
433,1973-06-06,5,4.7,73.00,10.9,12.7,1020.90,-999,2.4,8.0,17.6,-999,1,.0,8.000,0
433,1973-06-07,5,7.0,67.00,10.6,14.7,1015.80,-999,5.0,7.7,18.6,-999,1,.0,3.900,0
433,1973-06-08,5,7.0,61.00,12.3,17.9,1007.60,-999,11.8,13.1,21.7,-999,1,1.8,.200,0
433,1973-06-09,5,4.3,66.00,13.8,17.8,1003.90,-999,14.0,14.8,22.6,-999,1,.0,7.700,0
433,1973-06-10,5,7.7,85.00,14.6,14.7,1003.70,-999,11.7,13.5,17.7,-999,1,1.9,.000,0
433,1973-06-11,5,3.7,53.00,8.8,15.2,1012.20,-999,7.7,9.6,18.3,-999,0,.0,14.200,0
433,1973-06-12,5,1.3,56.00,12.3,19.4,1012.90,-999,7.6,12.2,23.4,-999,0,.0,13.200,0
433,1973-06-13,5,3.7,58.00,14.7,21.4,1009.30,-999,10.2,14.3,29.0,-999,1,.4,13.000,0
433,1973-06-14,5,3.7,54.00,8.3,13.4,1020.40,-999,9.8,10.7,20.0,-999,0,.0,9.900,0
433,1973-06-15,5,5.7,57.00,8.6,13.2,1020.90,-999,5.0,7.1,16.3,-999,1,.0,8.100,0
433,1973-06-16,5,2.0,46.00,7.4,14.1,1017.60,-999,2.6,8.0,19.0,-999,0,.0,12.800,0
433,1973-06-17,5,4.0,42.00,7.6,16.4,1011.80,-999,-.9,8.1,22.2,-999,0,.0,12.000,0
433,1973-06-18,5,2.0,40.00,7.7,16.4,1011.10,-999,5.7,10.4,22.1,-999,0,.0,16.200,0
433,1973-06-19,5,1.0,57.00,10.0,15.3,1012.50,-999,1.5,9.7,21.6,-999,0,.0,15.600,0
433,1973-06-20,5,2.0,64.00,11.6,15.8,1009.80,-999,4.3,9.1,20.6,-999,0,.0,14.800,0
433,1973-06-21,5,3.0,60.00,10.9,16.1,1014.10,-999,7.3,9.9,21.4,-999,1,.0,12.000,0
433,1973-06-22,5,5.3,66.00,12.3,16.9,1016.60,-999,6.2,10.0,22.3,-999,0,.0,11.200,0
433,1973-06-23,5,5.7,72.00,15.7,19.1,1011.70,-999,10.3,13.2,22.7,-999,1,.0,4.400,0
433,1973-06-24,5,6.0,48.00,12.3,22.1,1010.20,-999,14.7,16.9,28.0,-999,0,.0,5.900,0
433,1973-06-25,5,3.3,47.00,13.4,23.8,1012.40,-999,8.9,14.2,28.3,-999,0,.0,9.400,0
433,1973-06-26,5,2.0,48.00,14.6,24.6,1014.40,-999,12.3,17.0,30.0,-999,0,.0,9.600,0
433,1973-06-27,5,3.0,42.00,14.1,26.7,1012.00,-999,10.4,17.7,32.2,-999,0,.0,13.900,0
433,1973-06-28,5,4.3,66.00,18.1,22.0,1009.10,-999,16.7,19.0,29.0,-999,1,.4,5.500,0
433,1973-06-29,5,7.3,74.00,16.4,18.6,1011.60,-999,14.6,16.4,22.4,-999,1,.9,2.200,0
433,1973-06-30,5,1.3,50.00,12.3,21.3,1017.50,-999,8.3,13.6,26.3,-999,0,.0,13.600,0
433,1973-07-01,5,3.3,55.00,14.7,22.2,1018.10,-999,8.5,15.4,26.1,-999,0,.0,8.000,0
433,1973-07-02,5,2.0,50.00,14.8,24.2,1017.00,-999,9.7,16.4,28.6,-999,0,.0,10.600,0
433,1973-07-03,5,4.0,46.00,14.9,25.5,1014.60,-999,10.7,17.8,30.5,-999,0,.0,8.300,0
433,1973-07-04,5,1.0,42.00,13.1,24.5,1011.80,-999,11.5,17.8,30.6,-999,0,.0,14.000,0
433,1973-07-05,5,2.0,52.00,15.3,24.9,1008.70,-999,11.0,15.7,31.2,-999,0,.0,13.500,0
433,1973-07-06,5,1.3,52.00,16.4,25.2,1007.70,-999,12.7,18.3,30.2,-999,0,.0,14.000,0
433,1973-07-07,5,3.7,62.00,17.5,23.1,1006.70,-999,11.7,16.6,30.3,-999,1,1.5,10.800,0
433,1973-07-08,5,5.3,71.00,15.6,19.0,1010.60,-999,16.3,16.6,24.3,-999,1,.0,2.400,0
433,1973-07-09,5,3.0,48.00,9.7,17.9,1012.00,-999,7.9,12.0,21.8,-999,0,.0,14.400,0
433,1973-07-10,5,3.0,44.00,9.7,19.3,1013.80,-999,4.7,11.7,23.6,-999,0,.0,15.300,0
433,1973-07-11,5,7.0,57.00,13.3,20.1,1009.40,-999,9.2,14.7,24.7,-999,1,1.3,3.600,0
433,1973-07-12,5,7.7,85.00,17.0,17.4,1005.00,-999,14.7,15.6,21.2,-999,1,2.5,.000,0
433,1973-07-13,5,7.0,85.00,16.6,17.2,1005.50,-999,14.2,14.7,20.2,-999,1,1.5,.500,0
433,1973-07-14,5,4.7,60.00,13.3,19.5,1005.70,-999,6.6,12.8,24.1,-999,0,.0,9.200,0
433,1973-07-15,5,7.3,61.00,16.6,22.9,997.30,-999,12.1,15.2,27.1,-999,1,15.3,6.200,0
433,1973-07-16,5,4.7,68.00,16.2,20.9,999.20,-999,16.0,16.9,25.9,-999,1,.5,7.800,0
433,1973-07-17,5,6.7,65.00,14.9,19.8,1001.20,-999,9.3,15.2,23.1,-999,1,.4,2.800,0
433,1973-07-18,5,6.3,64.00,13.0,17.7,1001.50,-999,9.1,14.6,23.0,-999,1,1.7,4.300,0
433,1973-07-19,5,6.3,63.00,13.3,18.9,1003.00,-999,11.1,13.3,21.7,-999,1,.3,6.200,0
433,1973-07-20,5,5.0,57.00,12.8,19.5,1000.30,-999,14.1,15.2,22.8,-999,1,.0,6.800,0
433,1973-07-21,5,4.7,63.00,12.7,17.9,1000.50,-999,12.9,14.4,23.3,-999,1,.2,7.700,0
433,1973-07-22,5,5.0,59.00,12.3,18.3,1003.20,-999,11.9,14.6,22.7,-999,1,.9,6.600,0
433,1973-07-23,5,6.0,74.00,12.5,14.5,1001.70,-999,12.7,12.7,19.5,-999,1,1.9,4.300,0
433,1973-07-24,5,7.0,85.00,13.0,13.4,996.20,-999,7.6,9.4,16.3,-999,1,15.5,2.000,0
433,1973-07-25,5,7.3,81.00,13.8,15.0,997.30,-999,12.1,12.6,18.4,-999,1,15.5,1.200,0
433,1973-07-26,5,7.3,89.00,15.6,15.6,999.20,-999,12.7,13.7,17.1,-999,1,20.0,.900,0
433,1973-07-27,5,7.7,80.00,13.7,15.1,1004.60,-999,13.6,14.1,18.0,-999,1,6.5,.200,0
433,1973-07-28,5,3.7,70.00,16.1,20.0,1006.80,-999,13.4,14.0,25.8,-999,0,.0,8.100,0
433,1973-07-29,5,3.3,59.00,13.3,19.0,1011.30,-999,11.0,13.8,24.3,-999,0,.0,13.000,0
433,1973-07-30,5,3.3,61.00,13.5,19.6,1013.30,-999,6.2,11.7,25.0,-999,0,.0,13.900,0
433,1973-07-31,5,.7,70.00,15.3,18.8,1014.60,-999,10.1,13.9,23.8,-999,0,.0,14.000,0
433,1973-08-01,5,.7,55.00,13.6,21.2,1013.80,-999,8.2,13.5,26.4,-999,0,.0,13.200,0
433,1973-08-02,5,2.0,51.00,13.8,23.6,1008.40,-999,12.4,16.3,28.7,-999,1,.0,12.200,0
433,1973-08-03,5,6.0,62.00,16.8,22.7,1006.70,-999,13.1,17.6,26.4,-999,1,8.5,6.500,0
433,1973-08-04,5,6.0,77.00,16.6,18.6,1005.80,-999,16.0,17.2,25.0,-999,1,11.1,7.900,0
433,1973-08-05,5,7.0,73.00,16.1,19.3,1008.10,-999,12.6,15.6,22.9,-999,1,.0,1.100,0
433,1973-08-06,5,.3,51.00,15.3,25.5,1007.80,-999,13.5,15.7,31.3,-999,1,.6,14.200,0
433,1973-08-07,5,6.7,79.00,16.4,17.5,1009.50,-999,18.2,16.3,26.3,-999,1,4.7,.700,0
433,1973-08-08,5,4.3,76.00,11.6,13.2,1017.00,-999,9.6,11.7,19.3,-999,1,2.7,9.600,0
433,1973-08-09,5,3.0,59.00,11.1,17.4,1019.70,-999,7.5,10.6,21.0,-999,0,.0,13.200,0
433,1973-08-10,5,.7,54.00,12.4,20.6,1017.00,-999,9.4,13.0,27.7,-999,0,.0,13.300,0
433,1973-08-11,5,5.7,71.00,17.0,20.3,1016.80,-999,11.2,15.3,24.7,-999,1,.1,1.200,0
433,1973-08-12,5,2.7,60.00,13.1,18.8,1020.90,-999,9.8,14.1,23.3,-999,0,.0,13.400,0
433,1973-08-13,5,3.0,61.00,12.9,19.0,1021.90,-999,6.3,11.4,23.4,-999,0,.0,13.300,0
433,1973-08-14,5,.7,51.00,11.8,20.0,1020.60,-999,7.0,12.4,24.0,-999,0,.0,14.000,0
433,1973-08-15,5,2.7,58.00,13.3,20.3,1017.90,-999,8.4,13.3,25.1,-999,0,.0,13.800,0
433,1973-08-16,5,.7,55.00,13.2,20.9,1016.10,-999,8.0,13.7,26.2,-999,0,.0,13.900,0
433,1973-08-17,5,1.3,51.00,14.0,23.6,1013.00,-999,9.4,15.4,28.9,-999,0,.0,12.600,0
433,1973-08-18,5,6.3,62.00,15.8,20.9,1012.50,-999,13.6,17.9,25.6,-999,0,.0,1.800,0
433,1973-08-19,5,7.7,72.00,17.6,20.7,1011.00,-999,11.6,16.1,25.4,-999,1,1.2,1.000,0
433,1973-08-20,5,6.0,73.00,16.7,19.4,1009.20,-999,13.2,16.7,23.6,-999,0,.0,3.200,0
433,1973-08-21,5,5.0,54.00,8.8,14.3,1017.30,-999,12.5,13.0,18.7,-999,0,.0,10.000,0
433,1973-08-22,5,1.3,55.00,8.5,13.8,1021.10,-999,3.7,7.8,18.2,-999,0,.0,11.900,0
433,1973-08-23,5,.7,51.00,9.1,16.3,1018.60,-999,1.6,7.7,22.2,-999,0,.0,13.300,0
433,1973-08-24,5,3.3,48.00,9.2,17.5,1010.80,-999,7.2,9.6,25.1,-999,0,.0,11.800,0
433,1973-08-25,5,2.0,66.00,12.4,16.6,1012.60,-999,5.4,11.4,21.4,-999,0,.0,6.200,0
433,1973-08-26,5,2.3,50.00,9.6,17.2,1015.80,-999,7.6,10.6,23.3,-999,0,.0,12.900,0
433,1973-08-27,5,.0,36.00,6.6,17.8,1014.10,-999,3.2,9.7,25.0,-999,0,.0,13.500,0
433,1973-08-28,5,1.0,43.00,8.8,18.6,1010.60,-999,2.5,9.5,26.2,-999,0,.0,12.000,0
433,1973-08-29,5,2.0,47.00,10.5,19.8,1010.20,-999,4.0,10.2,25.8,-999,0,.0,11.600,0
433,1973-08-30,5,5.7,62.00,12.3,17.4,1007.00,-999,7.0,13.2,20.4,-999,1,3.4,1.700,0
433,1973-08-31,5,6.0,77.00,13.4,15.0,1010.40,-999,12.1,13.6,18.5,-999,1,2.4,1.900,0
433,1973-09-01,5,7.7,72.00,13.7,17.4,1009.80,-999,9.4,11.6,19.9,-999,1,1.3,.000,0
433,1973-09-02,5,5.3,90.00,16.6,16.0,1010.80,-999,15.0,15.2,19.5,-999,1,.8,.000,0
433,1973-09-03,5,8.0,90.00,17.4,17.2,1011.00,-999,12.2,14.3,19.2,-999,1,2.2,.000,0
433,1973-09-04,5,5.0,82.00,18.2,19.4,1013.00,-999,15.5,15.8,24.6,-999,1,.7,3.600,0
433,1973-09-05,5,3.0,62.00,16.9,23.6,1009.30,-999,12.7,15.2,31.5,-999,0,.0,9.800,0
433,1973-09-06,5,.0,67.00,18.4,22.9,1013.20,-999,12.4,16.6,29.3,-999,0,.0,10.700,0
433,1973-09-07,5,1.3,75.00,17.3,19.6,1016.40,-999,13.5,17.8,23.1,-999,0,.0,6.200,0
433,1973-09-08,5,3.7,78.00,16.1,18.0,1016.80,-999,10.7,14.9,21.5,-999,0,.0,4.700,0
433,1973-09-09,5,2.7,71.00,15.4,19.1,1007.50,-999,8.4,13.6,26.5,-999,1,.0,6.300,0
433,1973-09-10,5,3.0,59.00,9.2,13.4,1011.30,-999,8.7,10.6,18.9,-999,1,.0,9.100,0
433,1973-09-11,5,4.0,57.00,8.1,12.5,1017.90,-999,1.1,7.6,17.0,-999,0,.0,9.300,0
433,1973-09-12,5,7.3,78.00,11.3,12.5,1015.20,-999,3.8,8.8,14.9,-999,1,1.5,1.300,0
433,1973-09-13,5,2.0,64.00,8.3,11.0,1018.70,-999,.3,6.1,16.2,-999,0,.0,9.900,0
433,1973-09-14,5,2.0,57.00,7.7,12.7,1016.80,-999,-2.2,4.4,19.6,-999,0,.0,11.400,0
433,1973-09-15,5,1.0,52.00,8.2,15.4,1016.10,-999,.4,7.1,23.1,-999,0,.0,11.700,0
433,1973-09-16,5,.3,56.00,9.9,16.5,1011.20,-999,.9,8.0,24.5,-999,0,.0,11.500,0
433,1973-09-17,5,5.0,59.00,10.9,16.6,1010.30,-999,7.9,11.3,22.6,-999,0,.0,8.700,0
433,1973-09-18,5,3.0,69.00,9.7,12.7,1009.50,-999,5.9,7.5,16.9,-999,0,.0,9.400,0
433,1973-09-19,5,6.3,71.00,12.7,16.2,1003.00,-999,7.5,8.7,23.6,-999,1,10.6,4.700,0
433,1973-09-20,5,4.7,76.00,13.0,14.9,1003.40,-999,11.4,12.6,18.5,-999,1,3.4,1.800,0
433,1973-09-21,5,4.7,82.00,14.5,15.1,995.90,-999,5.6,11.6,19.6,-999,1,8.9,2.400,0
433,1973-09-22,5,6.3,68.00,9.9,12.3,1000.70,-999,10.8,11.4,14.2,-999,1,.0,.000,0
433,1973-09-23,5,5.0,66.00,9.3,13.1,1010.40,-999,1.4,6.6,17.6,-999,0,.0,7.300,0
433,1973-09-24,5,7.7,81.00,11.5,11.8,1010.60,-999,6.4,9.6,14.2,-999,1,6.3,.000,0
433,1973-09-25,5,5.7,87.00,10.7,10.2,1011.20,-999,3.8,6.3,12.4,-999,1,.2,1.600,0
433,1973-09-26,5,4.7,75.00,8.8,8.8,1016.70,-999,7.5,7.3,11.5,-999,0,.0,.000,0
433,1973-09-27,5,5.0,68.00,8.0,9.3,1015.20,-999,-.1,6.0,12.1,-999,0,.0,1.400,0
433,1973-09-28,5,7.3,70.00,10.4,13.3,1005.70,-999,1.2,5.6,16.4,-999,1,3.1,.000,0
433,1973-09-29,5,8.0,76.00,11.7,13.3,999.90,-999,11.6,12.2,14.8,-999,1,.4,.000,0
433,1973-09-30,5,3.7,72.00,9.3,10.9,1007.50,-999,6.0,8.3,14.1,-999,0,.0,5.300,0
433,1973-10-01,5,2.0,73.00,9.6,11.2,1018.00,-999,.6,6.7,16.9,-999,0,.0,8.800,0
433,1973-10-02,5,4.0,71.00,9.4,12.0,1021.30,-999,-1.2,4.1,16.1,-999,0,.0,10.100,0
433,1973-10-03,5,5.3,84.00,13.1,13.5,1022.30,-999,9.1,11.6,16.3,-999,0,.0,.100,0
433,1973-10-04,5,2.7,76.00,11.3,13.4,1022.90,-999,5.3,7.6,18.2,-999,0,.0,7.000,0
433,1973-10-05,5,.7,68.00,11.3,15.1,1017.90,-999,4.9,8.7,21.9,-999,0,.0,9.500,0
433,1973-10-06,5,4.0,69.00,11.4,14.8,1014.90,-999,2.7,9.1,20.6,-999,0,.0,10.000,0
433,1973-10-07,5,5.3,88.00,12.9,12.9,1013.40,-999,3.1,8.3,15.0,-999,0,.0,3.500,0
433,1973-10-08,5,7.7,82.00,12.2,12.8,1014.10,-999,6.9,11.0,14.5,-999,0,.0,.000,0
433,1973-10-09,5,7.7,73.00,10.8,12.6,1007.60,-999,9.9,10.6,16.6,-999,1,2.1,.300,0
433,1973-10-10,5,8.0,86.00,11.0,10.4,1006.20,-999,7.9,8.9,12.3,-999,1,6.5,.000,0
433,1973-10-11,5,8.0,89.00,7.7,5.0,1008.10,-999,3.9,4.2,9.9,-999,1,6.9,.000,0
433,1973-10-12,5,6.0,78.00,6.5,4.4,1016.90,-999,.2,1.8,8.1,-999,0,.0,3.200,0
433,1973-10-13,5,7.3,74.00,5.6,3.4,1007.20,-999,-6.3,-1.4,7.1,-999,1,.0,2.400,0
433,1973-10-14,5,7.7,81.00,7.3,6.0,993.70,-999,-1.4,.0,9.0,-999,1,7.6,2.400,0
433,1973-10-15,5,7.7,88.00,10.5,9.7,985.60,-999,6.0,6.8,12.0,-999,1,2.2,.500,0
433,1973-10-16,5,7.3,89.00,10.4,9.3,988.00,-999,6.8,7.7,10.6,-999,1,4.5,.000,0
433,1973-10-17,5,6.0,74.00,7.3,6.9,996.10,-999,5.1,5.3,10.9,-999,1,.6,5.500,0
433,1973-10-18,5,5.0,76.00,6.6,4.8,1005.40,-999,2.1,3.4,6.8,-999,1,1.6,1.900,0
433,1973-10-19,5,7.3,79.00,7.2,5.8,1004.60,-999,.9,2.4,7.7,-999,1,8.7,.000,0
433,1973-10-20,5,6.0,88.00,7.3,4.4,1008.00,-999,-.1,1.7,7.4,-999,1,1.4,1.600,0
433,1973-10-21,5,7.7,86.00,8.9,6.9,994.60,-999,1.1,2.7,11.8,-999,1,7.2,1.300,0
433,1973-10-22,5,4.7,75.00,6.2,4.4,1014.70,-999,.4,1.8,7.6,-999,1,1.5,6.400,0
433,1973-10-23,5,8.0,84.00,7.5,4.8,1014.70,-999,1.6,3.8,6.7,-999,1,.2,.000,0
433,1973-10-24,5,2.7,69.00,5.0,3.0,1031.10,-999,-9.6,-2.0,7.5,-999,0,.0,7.900,0
433,1973-10-25,5,6.7,76.00,7.1,6.4,1027.20,-999,-2.7,-.1,9.2,-999,1,.0,1.800,0
433,1973-10-26,5,5.3,82.00,9.7,9.1,1026.00,-999,6.0,7.6,11.5,-999,1,.0,.000,0
433,1973-10-27,5,8.0,97.00,8.9,5.7,1026.30,-999,.5,4.6,8.6,-999,0,.0,.000,0
433,1973-10-28,5,3.3,75.00,6.8,5.9,1018.00,-999,1.9,2.3,9.9,-999,0,.0,6.800,0
433,1973-10-29,5,5.3,75.00,7.7,7.2,1018.00,-999,.5,4.6,9.8,-999,1,.0,1.800,0
433,1973-10-30,5,5.3,84.00,9.3,7.6,1014.60,-999,3.4,5.3,11.4,-999,1,.3,.500,0
433,1973-10-31,5,1.3,75.00,5.9,3.4,1024.70,-999,-6.7,.3,8.4,-999,0,.0,7.100,0
433,1973-11-01,5,.3,63.00,4.1,1.0,1026.10,-999,-4.7,-2.8,6.1,-999,0,.0,8.800,0
433,1973-11-02,5,3.7,61.00,3.9,1.3,1019.20,-999,-7.8,-3.8,6.5,-999,0,.0,7.700,0
433,1973-11-03,5,.3,75.00,5.0,1.1,1016.20,-999,-9.3,-4.0,7.1,-999,0,.0,7.200,0
433,1973-11-04,5,4.0,67.00,5.3,4.2,1010.80,-999,-8.4,-2.7,9.8,-999,0,.0,7.600,0
433,1973-11-05,5,6.0,59.00,8.0,11.6,999.70,-999,.6,3.0,14.2,-999,1,4.6,3.200,0
433,1973-11-06,5,5.0,75.00,7.1,6.4,1002.70,-999,2.5,4.1,13.7,-999,1,.4,4.200,0
433,1973-11-07,5,7.0,79.00,7.6,6.6,1014.10,-999,3.1,4.3,7.6,-999,1,1.2,.000,0
433,1973-11-08,5,6.0,85.00,9.2,8.2,1016.00,-999,4.9,5.6,9.9,-999,1,1.0,.500,0
433,1973-11-09,5,8.0,77.00,10.2,10.9,1012.10,-999,6.0,7.5,11.9,-999,1,2.1,.000,0
433,1973-11-10,5,8.0,89.00,9.9,8.4,1007.10,-999,7.4,7.9,10.6,-999,1,7.9,.000,0
433,1973-11-11,5,5.7,71.00,7.9,7.8,1005.60,-999,6.9,6.4,9.9,-999,1,1.0,1.300,0
433,1973-11-12,5,6.3,72.00,6.7,6.0,1007.10,-999,2.4,4.2,7.8,-999,1,5.5,3.300,0
433,1973-11-13,5,6.7,84.00,8.5,7.0,987.50,-999,3.6,3.3,8.3,-999,1,7.1,1.700,0
433,1973-11-14,5,3.3,73.00,5.5,2.0,998.20,-999,1.2,-.6,6.6,-999,1,.1,4.600,0
433,1973-11-15,5,5.7,88.00,6.4,2.8,994.80,-999,-8.1,-1.8,4.6,-999,8,3.1,.000,0
433,1973-11-16,5,6.7,71.00,6.2,4.8,995.60,-999,1.4,3.0,7.0,-999,8,3.1,2.600,0
433,1973-11-17,5,6.0,79.00,6.1,3.1,1011.20,-999,-.4,1.2,5.4,-999,1,1.0,4.800,0
433,1973-11-18,5,4.0,81.00,5.6,1.7,1018.80,-999,-2.6,-.5,4.6,-999,0,.0,5.500,0
433,1973-11-19,5,7.7,73.00,6.2,4.9,999.80,-999,-1.4,.3,6.8,-999,1,3.4,.000,0
433,1973-11-20,5,1.7,61.00,5.1,4.1,1013.80,-999,2.3,2.8,7.0,-999,0,.0,6.500,0
